source,source_id,title,company,Company,location,Location,description,url,post_date,Post_Date,scraped_at,Scraped_Date,salary,salary_min,salary_max,Salary_Min,Salary_Max,contract_type,Job_Type,category,Skills,Is_Remote,Work_Arrangement,Desc_Length,Title_Word_Count,has_salary,Seniority,industry,job_hash,Salary_Avg,Salary_Range,job_grade,clearance_required,employment_type,government_grade
adzuna,5549562561,Data Analyst (Remote),Quality Talent Group,Quality Talent Group,"Oildale, Kern County","Oildale, Kern County","Job Description Job Description About Our Client Our client is a leading force in advancing safer, smarter AI technology. Their work has been featured in Forbes , The New York Times , and other major outlets for pioneering high-quality, human-verified data that powers today’s top AI systems. They have built a global community of expert contributors and have paid more than $500 million to professionals all over the world who help train, test, and improve next-generation AI models. Why Join This …",https://www.adzuna.com/details/5549562561?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$102,678 - $102,678",102678.31,102678.31,102678.31,102678.31,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Mid-level,IT Jobs,69ea70631a520d5a20ba224e0d6d5543,102678.31,"$102,678-$102,678",,,,
adzuna,5549554944,Junior Data Analyst,Design Foundry,Design Foundry,"Hickory, Catawba County","Hickory, Catawba County","Job Description Job Description Location: On-Site – Hickory, NC Work Arrangement: This position must be performed on-site at our facility; remote and hybrid options are not available. Relocation: Relocation assistance is not offered for this role. Work Authorization: Applicants must be legally authorized to work in the United States. We are not providing visa sponsorship for this position. Position Summary The Junior Supply Chain Data Analyst supports the execution and accuracy of fabric planni…",https://www.adzuna.com/details/5549554944?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$44,931 - $44,931",44931.38,44931.38,44931.38,44931.38,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Junior,IT Jobs,73f4be10c5f572639d9ff1dbc6b5af30,44931.38,"$44,931-$44,931",,,,
adzuna,5549553827,Data Analyst (Remote),Quality Talent Group,Quality Talent Group,"Kinston, Lenoir County","Kinston, Lenoir County","Job Description Job Description About Our Client Our client is a leading force in advancing safer, smarter AI technology. Their work has been featured in Forbes , The New York Times , and other major outlets for pioneering high-quality, human-verified data that powers today’s top AI systems. They have built a global community of expert contributors and have paid more than $500 million to professionals all over the world who help train, test, and improve next-generation AI models. Why Join This …",https://www.adzuna.com/details/5549553827?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$93,319 - $93,319",93318.64,93318.64,93318.64,93318.64,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Mid-level,IT Jobs,e693327587d116b9c9aad8f352254cdf,93318.64,"$93,319-$93,319",,,,
adzuna,5549550689,FP&A Analyst,woom Bikes,Woom Bikes,"Austin, Travis County","Austin, Travis County","Job Description Job Description Salary: At woom, we want to inspire millions of kids & teens to embrace the joy of cycling, making the world a better place one bike ride at a time. We are searching for a high-achieving FP&A Analyst fueled by this mission and eager to drive the success of our vital U.S. operations. As a key member of the FP&A and BI team, you will be at the forefront of transforming decision-making across the company. You will partner with our data experts to bring data driven d…",https://www.adzuna.com/details/5549550689?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$58,243 - $58,243",58243.03,58243.03,58243.03,58243.03,Full-time,Full-time,Accounting & Finance Jobs,['r'],False,On-site,500,2,True,Mid-level,Accounting & Finance Jobs,6fe0db8b54f3c9dabc50064ecde67f56,58243.03,"$58,243-$58,243",,,,
adzuna,5549550298,Home Care Field RN,Atlas Search,Atlas Search,"Monticello, Sullivan County","Monticello, Sullivan County","Job Description Job Description Salary: $100,000–$125,000 (varies based on experience) A well respected home care agency is seeking a caring and Home Care Nurse to provide high-quality clinical care to patients in their homes. This role offers autonomy, meaningful 1:1 patient interaction, and the opportunity to make a direct impact on patient health and independence based in Sullivan County, NY. Responsibilities Build strong, trusting relationships with patients, families, home care staff, and …",https://www.adzuna.com/details/5549550298?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$95,549 - $95,549",95548.85,95548.85,95548.85,95548.85,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,4,True,Junior,IT Jobs,46ec3f5a961a8aed4391c720aedaeefc,95548.85,"$95,549-$95,549",,,,
adzuna,5549547587,Data Analyst,Apidel Technologies,Apidel Technologies,"Indianapolis, Marion County","Indianapolis, Marion County","Job Description Job Description Data Analyst is responsible for collecting, processing, and analyzing data to help make data-driven decisions. This role involves working with large datasets, identifying trends, creating reports, and providing actionable insights to stakeholders. Job Summary: The Data Analyst is responsible for collecting, processing, and analyzing data to help organizations make data-driven decisions. This role involves working with large datasets, identifying trends, creating …",https://www.adzuna.com/details/5549547587?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$70,702 - $70,702",70701.88,70701.88,70701.88,70701.88,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,2,True,Mid-level,IT Jobs,2fa48544d50f0c0698b84b9742f2762c,70701.88,"$70,702-$70,702",,,,
adzuna,5549546386,"Sr. Analyst, Business Systems","T-Mobile USA, Inc.","T-mobile Usa,","Herndon, Fairfax County","Herndon, Fairfax County","At T-Mobile, we invest in YOU! Our Total Rewards Package ensures that employees get the same big love we give our customers. All team members receive a competitive base salary and compensation package - this is Total Rewards. Employees enjoy multiple wealth-building opportunities through our annual stock grant, employee stock purchase plan, 401(k), and access to free, year-round money coaches. That’s how we’re UNSTOPPABLE for our employees! The Senior Analyst, Business Systems plays a pivotal r…",https://www.adzuna.com/details/5549546386?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$135,082 - $135,082",135081.94,135081.94,135081.94,135081.94,contract,contract,IT Jobs,['r'],False,On-site,500,4,True,Senior,IT Jobs,d9e29f569de8bb6c6795dd065e3fde50,135081.94,"$135,082-$135,082",,,,
adzuna,5549546371,"Sr. Analyst, Business Systems","T-Mobile USA, Inc.","T-mobile Usa,","Bellevue, King County","Bellevue, King County","At T-Mobile, we invest in YOU! Our Total Rewards Package ensures that employees get the same big love we give our customers. All team members receive a competitive base salary and compensation package - this is Total Rewards. Employees enjoy multiple wealth-building opportunities through our annual stock grant, employee stock purchase plan, 401(k), and access to free, year-round money coaches. That’s how we’re UNSTOPPABLE for our employees! The Senior Analyst, Business Systems plays a pivotal r…",https://www.adzuna.com/details/5549546371?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$139,104 - $139,104",139103.66,139103.66,139103.66,139103.66,contract,contract,IT Jobs,['r'],False,On-site,500,4,True,Senior,IT Jobs,45038fe3369397fe301b88bf989cd979,139103.66,"$139,104-$139,104",,,,
adzuna,5549546360,"Sr. Analyst, Business Systems","T-Mobile USA, Inc.","T-mobile Usa,","Overland Park, Johnson County","Overland Park, Johnson County","At T-Mobile, we invest in YOU! Our Total Rewards Package ensures that employees get the same big love we give our customers. All team members receive a competitive base salary and compensation package - this is Total Rewards. Employees enjoy multiple wealth-building opportunities through our annual stock grant, employee stock purchase plan, 401(k), and access to free, year-round money coaches. That’s how we’re UNSTOPPABLE for our employees! The Senior Analyst, Business Systems plays a pivotal r…",https://www.adzuna.com/details/5549546360?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$135,010 - $135,010",135010.33,135010.33,135010.33,135010.33,contract,contract,IT Jobs,['r'],False,On-site,500,4,True,Senior,IT Jobs,2fda1663e6db896c57f3c8ba6c9f665b,135010.33,"$135,010-$135,010",,,,
adzuna,5549540203,ISR Infrastructure Analyst,Apogee Solutions,Apogee Solutions,"Fort Belvoir, Fairfax County","Fort Belvoir, Fairfax County","Job Description Job Description Apogee Solutions, a Woman-Owned Small Business, is seeking an Installation Status Report (ISR) Program Infrastructure Analyst to support the Office of the Chief of Army Reserve (OCAR) and Army Reserve Installation Management Directorate (ARIMD) at Fort Belvoir, VA. Qualified candidates must be a U.S. Citizen with an active DOD SECRET clearance. The ISR Infrastructure Analyst is responsible for the Infrastructure Component of the ISR. The OCAR ARIMD supports the a…",https://www.adzuna.com/details/5549540203?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$76,632 - $76,632",76631.77,76631.77,76631.77,76631.77,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Junior,IT Jobs,7ae56b6eb7b9bb6581c848ae787d4023,76631.77,"$76,632-$76,632",,,,
adzuna,5549539468,Business Analyst,PrideStaff,Pridestaff,"Essex, Middlesex County","Essex, Middlesex County","Job Description Job Description Job: Business Analyst Pay: $75 - $95k/Yr D.O.E. Location: Essex, CT 06426 Schedule: M-F Full Time, Direct Hire! Excellent Benefits Including: Medical, Dental, Vision, PTO, 401K & More Business Analyst Job Description: PrideStaff is recruiting for a Business Analyst to join their team. The Business Analyst will ensure the integrity of product-related business intelligence and the effectiveness of associated processes across the organization. The Business Analyst i…",https://www.adzuna.com/details/5549539468?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$84,209 - $84,209",84209.14,84209.14,84209.14,84209.14,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,2,True,Junior,IT Jobs,a1903136ba2e1c13e3fb4564d38b3dcd,84209.14,"$84,209-$84,209",,,,
adzuna,5549537155,Data Analyst III,Imperial Management Administrators Services Inc,Imperial Management Administrators Services,"Pasadena, Los Angeles County","Pasadena, Los Angeles County","Job Description Job Description JOB TITLE: Data Analyst III FLSA STATUS: Exempt DEPARTMENT: Data & Analytics REPORTS TO: Manager, Data & Analytics JOB SUMMARY: Responsible for providing moderate to complex level technical, analytical, and reporting support for the Claims, Provider, Finance, Enrollment, Utilization Management, and compliance departments' programs and reporting needs. Must have extensive working experience in relational databases and process automation. In addition to technical d…",https://www.adzuna.com/details/5549537155?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$101,578 - $101,578",101577.65,101577.65,101577.65,101577.65,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,038c373d682cc59961f641e6fd145794,101577.65,"$101,578-$101,578",,,,
adzuna,5549534888,Business Data Analyst,NUWAVE LLC,Nuwave,"Vernon Hills, Lake County","Vernon Hills, Lake County","Job Description Job Description Overview: NuWave, LLC is looking for a motivated self-starter with a passion to learn and understand customer analytics. The NuWave data analyst candidate must be a responsible person. The candidate must have courage, determination, be willing to work long hours using particular software to collect, organize, interpret, manage, filter data into figures, and free from errors. This is a full time opportunity located at our headquarters in Libertyville, Illinois. Da…",https://www.adzuna.com/details/5549534888?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$72,023 - $72,023",72022.81,72022.81,72022.81,72022.81,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Junior,IT Jobs,debe72eed5ab9d552fd9cd58b6f0614e,72022.81,"$72,023-$72,023",,,,
adzuna,5549505128,Senior Data Analyst with Security Clearance,MANTECH,Mantech,"Seybold, Miami-Dade County","Seybold, Miami-Dade County","MANTECH seeks a motivated, career and customer-oriented Senior Data Analyst to join our team in Doral, FL. Responsibilities include but are not limited to: * Possesses a deep understanding of data analysis techniques, data warehousing principles, and business intelligence tools * Responsible for translating business requirements into actionable insights by extracting, cleaning, transforming, and analyzing data from various sources * Collaborate with business stakeholders to understand their dat…",https://www.adzuna.com/land/ad/5549505128?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=5432F635D5AA2C727A0DD3C360CC4AD1A4819916,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$151,466 - $151,466",151465.9,151465.9,151465.9,151465.9,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,6,True,Senior,IT Jobs,abfadd53c1155d6648fa2eb19ce323fb,151465.9,"$151,466-$151,466",,,,
adzuna,5549505109,PROGRAM MANAGER with Security Clearance,VSolvit,Vsolvit,"Virginia Beach, Virginia Beach City","Virginia Beach, Virginia Beach City","POSITION IS ONSITE IN VIRGINIA BEACH, VA Job Summary We are seeking an experienced Government Project Manager with a strong technical background to lead complex Department of Defense (DoD) and Federal IT programs. The ideal candidate will have hands on experience managing multi-disciplinary technical teams, driving project execution, and ensuring compliance with federal acquisition and cybersecurity standards. This role requires a unique blend of technical acumen, leadership, and program manage…",https://www.adzuna.com/land/ad/5549505109?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=3E785487FDC89EAE850D6A83660682BACEDA8823,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$137,369 - $137,369",137368.64,137368.64,137368.64,137368.64,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,5,True,Junior,IT Jobs,f0eadd02d311b8100d93e75eca6f5530,137368.64,"$137,369-$137,369",,,,
adzuna,5549496187,"Mental Health Clinician, Safe Options Support (SOS)",ACMH INC,Acmh,"New York City, New York","New York City, New York","Job Description Job Description Position: Mental Health Clinician, Safe Options Support (SOS) Function : Community outreach on the streets and subways, coordinating participants needs before and after their move from street to home, enhancing their daily living skills, providing supportive counselling, and advocating on their behalf when faced with discrimination or healthcare inequities. Reports to: Team Leader, SOS Shift: Sunday-Thursday (9am-5pm) or Sunday (9am-5pm) & Monday-Thursday (1pm-9p…",https://www.adzuna.com/land/ad/5549496187?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=D0AD1111CCE0B12243D5A28D586D8BEDE716DFCC,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$64,207 - $64,207",64207.16,64207.16,64207.16,64207.16,Full-time,Full-time,Healthcare & Nursing Jobs,['r'],False,On-site,500,7,True,Junior,Healthcare & Nursing Jobs,b79b63bb448ef16e5712db58fce078e9,64207.16,"$64,207-$64,207",,,,
adzuna,5549495668,Registered Behavior Technician (RBT),Aborder Behavioral Health LLC,Aborder Behavioral Health,"Baltimore, Baltimore County","Baltimore, Baltimore County","Job Description Job Description Seeking Talented Qualified Registered Behavior Technician (RBT) Are you desiring greater professional development and mentoring? Interested in daytime or afternoon hours and great earning opportunities, while honing and strengthening your Applied Behavior Analysis (ABA) skills? We look forward to working in positive settings with positive people. Come join a supportive atmosphere while growing and developing your professional skills. Aborder Behavioral Health rep…",https://www.adzuna.com/details/5549495668?utm_medium=api&utm_source=41102b43,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$45,263 - $45,263",45263.18,45263.18,45263.18,45263.18,Full-time,Full-time,Healthcare & Nursing Jobs,['r'],False,On-site,500,4,True,Senior,Healthcare & Nursing Jobs,f7ca5084479d87affbe36bc1474c07ae,45263.18,"$45,263-$45,263",,,,
adzuna,5549494815,PIC/Reporting Analyst - Housing,System One,System One,"West Milwaukee, Milwaukee County","West Milwaukee, Milwaukee County","Job Title: PIC/Reporting Analyst - Housing Location: Milwaukee, Wisconsin Type: Direct Hire Compensation: $60k annually Contractor Work Model: Onsite Hours: 8-5, M-F Position Overview The HCV Reporting/PIC Analyst provides data analysis and reporting support for Housing Choice Voucher program operations. This role ensures compliance with HUD reporting requirements, maintains accurate program data, and supports continuous improvement across the department. Key Responsibilities  Analyze program d…",https://www.adzuna.com/land/ad/5549494815?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=4FC7930AAE41ABC4019DFD95806717C9900A52AF,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$97,862 - $97,862",97862.41,97862.41,97862.41,97862.41,Full-time,Full-time,Consultancy Jobs,['r'],False,On-site,500,4,True,Junior,Consultancy Jobs,3166ab3d1e0c6e06bdbde693efe0008f,97862.41,"$97,862-$97,862",,,,
adzuna,5549494221,Data Architect - Life Science - Manager- Consulting - Location OPEN,EY,Ey,"West Milwaukee, Milwaukee County","West Milwaukee, Milwaukee County","Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Technology - AI & Data  Data Architect - Manager - Life Sciences Sector EY delivers unparalleled tech consulting services in data strategy, business intelligence, digital, machine learning and Artificial Intelligence. We support and enab…",https://www.adzuna.com/land/ad/5549494221?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=4E97E1B28996F5DD2FCE35F0BFA55A25FFF3DDD6,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$182,118 - $182,118",182117.9,182117.9,182117.9,182117.9,Full-time,Full-time,Consultancy Jobs,['r'],False,On-site,500,11,True,Junior,Consultancy Jobs,e3f4d21589c42ca79945bea814419953,182117.9,"$182,118-$182,118",,,,
adzuna,5549494223,Data Architect - Life Science - Manager- Consulting - Location OPEN,EY,Ey,"Madison, Dane County","Madison, Dane County","Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Technology - AI & Data  Data Architect - Manager - Life Sciences Sector EY delivers unparalleled tech consulting services in data strategy, business intelligence, digital, machine learning and Artificial Intelligence. We support and enab…",https://www.adzuna.com/land/ad/5549494223?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=AB9E5AE75064CF6B92B4FB8B92BE28CA3FE819C7,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$150,767 - $150,767",150766.8,150766.8,150766.8,150766.8,Full-time,Full-time,Consultancy Jobs,['r'],False,On-site,500,11,True,Junior,Consultancy Jobs,85725c018c9bf1f51d03f274d7b6cbb9,150766.8,"$150,767-$150,767",,,,
adzuna,5549494042,Data Architect - Life Science - Manager- Consulting - Location OPEN,EY,Ey,"Tumwater, Thurston County","Tumwater, Thurston County","Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Technology - AI & Data  Data Architect - Manager - Life Sciences Sector EY delivers unparalleled tech consulting services in data strategy, business intelligence, digital, machine learning and Artificial Intelligence. We support and enab…",https://www.adzuna.com/land/ad/5549494042?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=74F61F8C6BDD5B57B4C2D54CD4590C710A5FC56E,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$150,077 - $150,077",150077.22,150077.22,150077.22,150077.22,Full-time,Full-time,Consultancy Jobs,['r'],False,On-site,500,11,True,Junior,Consultancy Jobs,5ec4d26ad4d791d9420e18a46c28ff35,150077.22,"$150,077-$150,077",,,,
adzuna,5549494019,Data Architect - Life Science - Manager- Consulting - Location OPEN,EY,Ey,"International, King County","International, King County","Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Technology - AI & Data  Data Architect - Manager - Life Sciences Sector EY delivers unparalleled tech consulting services in data strategy, business intelligence, digital, machine learning and Artificial Intelligence. We support and enab…",https://www.adzuna.com/land/ad/5549494019?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=F48FFE19DD698FC4E5D556F9772F24682B78AE3C,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$160,267 - $160,267",160266.97,160266.97,160266.97,160266.97,Full-time,Full-time,Consultancy Jobs,['r'],False,On-site,500,11,True,Junior,Consultancy Jobs,903a1e657d6eb4e38ff585f9ac23d02d,160266.97,"$160,267-$160,267",,,,
adzuna,5549493380,Epic Security Analyst,NTT DATA North America,Ntt Data North America,"West Milwaukee, Milwaukee County","West Milwaukee, Milwaukee County","At NTT DATA, we know that with the right people on board, anything is possible. The quality, integrity, and commitment of our employees have been key factors in our company's growth and market presence. By hiring the best people and helping them grow both professionally and personally, we ensure a bright future for NTT DATA and for the people who work here. For more than 25 years, NTT DATA have focused on impacting the core of your business operations with industry-leading outsourcing services …",https://www.adzuna.com/land/ad/5549493380?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=9C7A1878149783671CE413F8F0BB53C6B1720C89,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$91,740 - $91,740",91739.93,91739.93,91739.93,91739.93,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Junior,IT Jobs,99a745a7a146df77952657d72610d72e,91739.93,"$91,740-$91,740",,,,
adzuna,5549492772,Senior Data Scientist,Microsoft Corporation,Microsoft,"Redmond, King County","Redmond, King County","Overview Microsoft Advertising (MSA) is a worldwide organization on the cutting edge of the digital advertising industry. We are the engine that powers the buying and selling of digital advertising across all aspects of our digital portfolio including our high-growth search engine, Bing, and consumer services like MSN, Microsoft News, Xbox, and Outlook. Market Sciences Team in MSA is hiring Senior Data Scientist with expertise in the areas of: Computer Science, Machine Learning, Econometrics, S…",https://www.adzuna.com/land/ad/5549492772?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=92D17E68D59BADF71EEB45EEAF8718C762598A54,2025-12-19,2025-12-19,2025-12-22T00:09:11.307419,2025-12-22 00:09:11,"$246,002 - $246,002",246001.66,246001.66,246001.66,246001.66,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Senior,IT Jobs,2d704a36822b83029cc78f51bb227179,246001.66,"$246,002-$246,002",,,,
adzuna,5549492728,Software Engineer II,Microsoft Corporation,Microsoft,"Redmond, King County","Redmond, King County","Overview The Cloud & AI organization accelerates Microsoft's mission and bold ambitions to ensure that our company and industry is securing digital technology platforms, devices, and clouds in our customers' heterogeneous environments, as well as ensuring the security of our own internal estate. Our culture is centered on embracing a growth mindset, a theme of inspiring excellence, and encouraging teams and leaders to bring their best each day. In doing so, we create life-changing innovations t…",https://www.adzuna.com/land/ad/5549492728?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=339DEEE9A7B91DEDC9E87F6040938DF2A89CCCDE,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$179,734 - $179,734",179733.72,179733.72,179733.72,179733.72,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,3,True,Junior,IT Jobs,81abaf6bed89c0e4571cb6571a512537,179733.72,"$179,734-$179,734",,,,
adzuna,5549492160,Data Annotator - Mandarin Language,ManpowerGroup,Manpowergroup,"West Milwaukee, Milwaukee County","West Milwaukee, Milwaukee County","Our high-profile technology Client is seeking an Annotator for a REMOTE contract assignment. As a Data Annotation Analyst, you will be part of the Data Quality Analytics Team supporting AR/VR UX research projects. Data Annotation Analyst - Mandarin Language  Location : Remote (USA), must work PST time zone (9 AM - 5:30 PM PST)  Contract : 12 months with possible extension  Pay : $20.00/hour on Experis W2  Language Requirement : Fluency in Mandarin is required What's the Job?  You will annotate …",https://www.adzuna.com/land/ad/5549492160?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=F8D393F71854FA2D0B80589A283FF282A8EB13CD,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$200,567 - $200,567",200567.12,200567.12,200567.12,200567.12,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,5,True,Junior,IT Jobs,b4d3409a9a6edaf18bb6d6b2a9ba30ed,200567.12,"$200,567-$200,567",,,,
adzuna,5549492167,Data Annotator - Italian Language,ManpowerGroup,Manpowergroup,"West Milwaukee, Milwaukee County","West Milwaukee, Milwaukee County","Our high-profile technology Client is seeking an Annotator for a REMOTE contract assignment. As a Data Annotation Analyst, you will be part of the Data Quality Analytics Team supporting AR/VR UX research projects. Data Annotation Analyst - Italian Language  Location : Remote (USA), must work PST time zone (9 AM - 5:30 PM PST)  Contract : 12 months with possible extension  Pay : $20.00/hour on Experis W2  Language Requirement : Fluency in Italian is required What's the Job?  You will annotate me…",https://www.adzuna.com/land/ad/5549492167?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=5EA4AFF5F5CC7F5EF3D1D39BC83D7E72434057DD,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$168,329 - $168,329",168328.6,168328.6,168328.6,168328.6,Full-time,Full-time,IT Jobs,['r'],False,On-site,500,5,True,Junior,IT Jobs,8277337af17aeb2bccc515eb7519d900,168328.6,"$168,329-$168,329",,,,
adzuna,5549492166,Data Annotator - Spanish Language,ManpowerGroup,Manpowergroup,"West Milwaukee, Milwaukee County","West Milwaukee, Milwaukee County","Our high-profile technology Client is seeking an Annotator for a REMOTE contract assignment. As a Data Annotation Analyst, you will be part of the Data Quality Analytics Team supporting AR/VR UX research projects. Data Annotation Analyst - Spanish Language  Location : Remote (USA), must work PST time zone (9 AM - 5:30 PM PST)  Contract : 12 months with possible extension  Pay : $20.00/hour on Experis W2  Language Requirement : Fluency in Spanish is required What's the Job?  You will annotate me…",https://www.adzuna.com/land/ad/5549492166?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=3CAE2CF5A43DC6EA521685143951D045120814D5,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$195,993 - $195,993",195992.75,195992.75,195992.75,195992.75,Full-time,Full-time,HR & Recruitment Jobs,['r'],False,On-site,500,5,True,Junior,HR & Recruitment Jobs,84c1fd36fcc5bcaf5a6d40ea03b42df2,195992.75,"$195,993-$195,993",,,,
adzuna,5549491133,Data Architect - Life Science - Manager- Consulting - Location OPEN,EY,Ey,"Bonnie, Utah County","Bonnie, Utah County","Location: Anywhere in Country At EY, we're all in to shape your future with confidence. We'll help you succeed in a globally connected powerhouse of diverse teams and take your career wherever you want it to go. Join EY and help to build a better working world. Technology - AI & Data  Data Architect - Manager - Life Sciences Sector EY delivers unparalleled tech consulting services in data strategy, business intelligence, digital, machine learning and Artificial Intelligence. We support and enab…",https://www.adzuna.com/land/ad/5549491133?se=Wla4Vpze8BGf4pFloLhdwQ&utm_medium=api&utm_source=41102b43&v=5490897E63CCEF7563B621A73C06AE27E5ACADD2,2025-12-19,2025-12-19,2025-12-22T00:09:11.308426,2025-12-22 00:09:11,"$152,089 - $152,089",152088.75,152088.75,152088.75,152088.75,Full-time,Full-time,Consultancy Jobs,['r'],False,On-site,500,11,True,Junior,Consultancy Jobs,8dead68de867f6c87eafb2726a1e1bab,152088.75,"$152,089-$152,089",,,,
